0	4.072822700169052e-05
1	3.628151490556023e-05
2	9.613665015126312e-05
3	4.9176074343997014e-05
4	2.676806437688082e-05
5	2.1573117834384748e-05
6	6.479320887094424e-05
7	0.0001698812187631053
8	0.00023392214999113606
9	2.1573117834384748e-05
10	2.676806437688082e-05
11	9.46393992006524e-06
12	6.849644017072221e-05
13	3.628151490556023e-05
14	3.164459034211482e-05
15	1.5916386305918774e-05
16	0.00012131455671475474
17	5.3219645161713346e-05
18	1.5916386305918774e-05
19	0.0001616819289733953
20	6.849644017072221e-05
21	0.00012433495599138236
22	1.5916386305918774e-05
23	9.46393992006524e-06
24	4.9176074343997014e-05
25	5.716319418620477e-05
26	9.46393992006524e-06
27	2.1573117834384748e-05
28	0.0001616819289733953
29	1.5916386305918774e-05
30	2.1573117834384748e-05
31	9.613665015126312e-05
32	2.1573117834384748e-05
33	6.849644017072221e-05
34	1.5916386305918774e-05
35	9.46393992006524e-06
36	6.101799164811962e-05
37	5.3219645161713346e-05
38	1.5916386305918774e-05
39	5.3219645161713346e-05
40	9.46393992006524e-06
41	0.00011519682199440166
42	1.5916386305918774e-05
43	9.46393992006524e-06
44	6.849644017072221e-05
45	1.5916386305918774e-05
46	1.5916386305918774e-05
47	6.479320887094424e-05
48	5.3219645161713346e-05
49	6.849644017072221e-05
50	4.9176074343997014e-05
51	9.46393992006524e-06
52	2.676806437688082e-05
53	1.5916386305918774e-05
54	9.46393992006524e-06
55	8.612657467538263e-05
56	4.9176074343997014e-05
57	1.5916386305918774e-05
58	2.1573117834384748e-05
59	7.571151936052192e-05
60	6.479320887094424e-05
61	9.46393992006524e-06
62	2.1573117834384748e-05
63	4.9176074343997014e-05
64	5.3219645161713346e-05
65	8.950441767511889e-05
66	9.46393992006524e-06
67	9.939575836249953e-05
68	2.1573117834384748e-05
69	9.46393992006524e-06
70	4.9176074343997014e-05
71	4.072822700169052e-05
72	1.5916386305918774e-05
73	5.716319418620477e-05
74	2.676806437688082e-05
75	9.46393992006524e-06
76	3.164459034211482e-05
77	9.46393992006524e-06
78	3.628151490556023e-05
79	1.5916386305918774e-05
80	0.00023877879950829543
81	4.9176074343997014e-05
82	6.479320887094424e-05
83	8.270396926423449e-05
84	8.612657467538263e-05
85	7.213406699929374e-05
86	0.00014484705580522123
87	7.923346808873419e-05
88	4.9176074343997014e-05
89	0.00014484705580522123
90	0.00015334155645385758
91	4.9176074343997014e-05
92	0.0001273310904473502
93	5.716319418620477e-05
94	5.716319418620477e-05
95	0.00011209720850047397
96	0.00015891808251772854
97	6.101799164811962e-05
98	5.3219645161713346e-05
99	2.676806437688082e-05
100	0.00010261962088576976
101	5.716319418620477e-05
102	0.00011826887698703971
103	7.923346808873419e-05
104	5.716319418620477e-05
105	7.571151936052192e-05
106	0.00010581006498119903
107	3.164459034211482e-05
108	9.613665015126312e-05
109	1.5916386305918774e-05
110	3.164459034211482e-05
111	9.46393992006524e-06
112	0.000246002781993719
113	0.00012131455671475474
114	9.613665015126312e-05
115	2.676806437688082e-05
116	3.164459034211482e-05
117	7.213406699929374e-05
118	0.000250779650659587
119	0.00013325427856787232
120	0.00013618303473129733
121	9.46393992006524e-06
122	1.5916386305918774e-05
123	2.676806437688082e-05
124	6.849644017072221e-05
125	3.164459034211482e-05
126	3.164459034211482e-05
127	0.00010581006498119903
128	9.939575836249953e-05
129	6.101799164811962e-05
130	2.676806437688082e-05
131	2.676806437688082e-05
132	5.716319418620477e-05
133	3.164459034211482e-05
134	3.628151490556023e-05
135	3.164459034211482e-05
136	5.3219645161713346e-05
137	8.950441767511889e-05
138	3.164459034211482e-05
139	3.164459034211482e-05
140	5.716319418620477e-05
141	8.612657467538263e-05
142	8.270396926423449e-05
143	5.3219645161713346e-05
144	9.46393992006524e-06
145	6.479320887094424e-05
146	4.072822700169052e-05
147	4.072822700169052e-05
148	5.3219645161713346e-05
149	7.213406699929374e-05
150	9.939575836249953e-05
151	7.571151936052192e-05
152	7.923346808873419e-05
153	4.501833875559947e-05
154	3.164459034211482e-05
155	3.628151490556023e-05
156	0.00011209720850047397
157	8.270396926423449e-05
158	7.571151936052192e-05
159	2.1573117834384748e-05
160	2.1573117834384748e-05
161	3.164459034211482e-05
162	6.849644017072221e-05
163	5.716319418620477e-05
164	5.3219645161713346e-05
165	3.628151490556023e-05
166	5.3219645161713346e-05
167	0.00013909094256309636
168	5.3219645161713346e-05
169	7.923346808873419e-05
170	8.270396926423449e-05
171	3.628151490556023e-05
172	4.9176074343997014e-05
173	6.479320887094424e-05
174	7.571151936052192e-05
175	9.46393992006524e-06
176	5.3219645161713346e-05
177	2.676806437688082e-05
178	9.46393992006524e-06
179	3.628151490556023e-05
180	2.1573117834384748e-05
181	4.9176074343997014e-05
182	5.716319418620477e-05
183	7.923346808873419e-05
184	1.5916386305918774e-05
185	0.0001273310904473502
186	7.571151936052192e-05
187	0.00010261962088576976
188	7.571151936052192e-05
189	9.613665015126312e-05
190	0.00016443011477173882
191	0.00017795060868090572
192	4.9176074343997014e-05
193	4.501833875559947e-05
194	3.628151490556023e-05
195	9.46393992006524e-06
196	4.072822700169052e-05
197	6.849644017072221e-05
198	6.101799164811962e-05
199	5.3219645161713346e-05
200	9.46393992006524e-06
201	9.46393992006524e-06
202	0.00013325427856787232
203	2.676806437688082e-05
204	3.164459034211482e-05
205	6.479320887094424e-05
206	5.3219645161713346e-05
207	4.9176074343997014e-05
208	1.5916386305918774e-05
209	4.501833875559947e-05
210	9.46393992006524e-06
211	9.46393992006524e-06
212	3.164459034211482e-05
213	2.1573117834384748e-05
214	1.5916386305918774e-05
215	2.676806437688082e-05
216	2.676806437688082e-05
217	3.628151490556023e-05
218	9.46393992006524e-06
219	1.5916386305918774e-05
220	1.5916386305918774e-05
221	1.5916386305918774e-05
222	9.46393992006524e-06
223	1.5916386305918774e-05
224	3.628151490556023e-05
225	3.628151490556023e-05
226	0.00015052788794475734
227	5.716319418620477e-05
228	0.00010896875414472439
229	6.479320887094424e-05
230	0.00010581006498119903
231	5.716319418620477e-05
232	9.46393992006524e-06
233	0.00013325427856787232
234	4.9176074343997014e-05
235	7.923346808873419e-05
236	6.101799164811962e-05
237	3.628151490556023e-05
238	4.072822700169052e-05
239	5.3219645161713346e-05
240	3.164459034211482e-05
241	4.9176074343997014e-05
242	3.164459034211482e-05
243	4.072822700169052e-05
244	1.5916386305918774e-05
245	2.676806437688082e-05
246	7.923346808873419e-05
247	2.676806437688082e-05
248	3.164459034211482e-05
249	4.501833875559947e-05
250	3.164459034211482e-05
251	2.1573117834384748e-05
252	8.612657467538263e-05
253	7.923346808873419e-05
254	0.00010581006498119903
255	4.9176074343997014e-05
256	9.284028086760967e-05
257	7.213406699929374e-05
258	0.00010581006498119903
259	2.676806437688082e-05
260	0.00012131455671475474
261	2.676806437688082e-05
262	0.00010261962088576976
263	6.479320887094424e-05
264	0.00013618303473129733
265	0.00020147027689999074
266	9.613665015126312e-05
267	0.00010261962088576976
268	7.213406699929374e-05
269	1.5916386305918774e-05
270	9.613665015126312e-05
271	0.00013030390454553007
272	4.501833875559947e-05
273	2.676806437688082e-05
274	9.46393992006524e-06
275	7.571151936052192e-05
276	3.164459034211482e-05
277	0.00014197872364353657
278	4.9176074343997014e-05
279	3.628151490556023e-05
280	3.164459034211482e-05
281	2.1573117834384748e-05
282	9.46393992006524e-06
283	3.164459034211482e-05
284	4.072822700169052e-05
285	2.1573117834384748e-05
286	1.5916386305918774e-05
287	6.849644017072221e-05
288	7.213406699929374e-05
289	1.5916386305918774e-05
290	4.501833875559947e-05
291	3.628151490556023e-05
292	4.072822700169052e-05
293	2.676806437688082e-05
294	4.9176074343997014e-05
295	2.1573117834384748e-05
296	4.072822700169052e-05
297	4.072822700169052e-05
298	3.628151490556023e-05
299	4.072822700169052e-05
300	5.3219645161713346e-05
301	7.923346808873419e-05
302	6.479320887094424e-05
303	9.613665015126312e-05
304	6.479320887094424e-05
305	8.270396926423449e-05
306	9.284028086760967e-05
307	3.628151490556023e-05
308	6.101799164811962e-05
309	4.9176074343997014e-05
310	0.00010261962088576976
311	5.716319418620477e-05
312	0.00012433495599138236
313	3.164459034211482e-05
314	6.849644017072221e-05
315	9.46393992006524e-06
316	3.164459034211482e-05
317	5.716319418620477e-05
318	3.164459034211482e-05
319	2.1573117834384748e-05
320	0.00013325427856787232
321	1.5916386305918774e-05
