107	1437
124	3894
511	1068
36	1538
3552	6259
98	530
57	3598
392	4489
246	7840
800	908
143	4134
102	3038
748	2160
1027	1031
129	3548
91	1457
923	2145
302	8576
8	3679
103	5794
194	2186
780	1248
625	883
328	1506
323	3452
290	467
146	3971
1050	2757
1	2186
1092	6167
175	988
2605	4883
321	907
112	9193
1018	2532
357	1449
37	5387
338	2803
350	354
444	6816
77	2054
129	1120
1610	1804
399	4622
2944	5285
177	1661
4209	6218
521	573
48	3804
665	2762
639	827
1729	3246
105	790
735	1800
257	1308
145	5494
915	4776
728	7968
3554	4087
1543	3600
248	3611
1019	1961
150	281
136	5188
102	544
566	775
8	1664
1253	7665
132	2214
56	1093
7380	8325
732	5717
250	3554
399	4063
1684	2788
1415	1860
80	4132
460	1902
38	4883
1075	2757
36	56
352	430
105	2907
58	5831
25	3355
111	589
62	169
174	249
532	1782
1194	1864
1632	5973
4746	6107
5	6485
870	7729
2096	3377
237	3891
869	986
118	3462
309	9199
263	1143
997	7494
139	6705
2323	3951
112	272
245	398
481	5242
399	3853
939	2186
1916	2930
1224	1767
909	6058
452	3736
974	3585
82	2562
33	8733
246	323
461	827
61	6256
605	3807
1089	1278
53	2062
736	2223
37	92
80	1648
328	4781
31	157
497	4032
1023	2201
173	2608
1622	2449
30	6229
49	143
1177	9383
38	1641
12	3779
46	1369
246	1470
146	1857
169	5055
16	5461
392	1824
118	8777
125	8178
56	5035
194	367
157	1779
328	6798
562	2815
953	2952
117	1719
169	4712
335	1011
502	7390
1717	5251
674	1549
206	7489
8	2245
281	2439
301	5995
1264	5075
335	401
1137	3052
4871	7295
724	1878
1402	2999
4607	7309
1543	3026
25	639
1	348
686	788
240	2552
253	685
94	1603
244	3624
426	731
1346	3603
1768	5337
150	2264
3963	4337
989	8819
5243	5717
238	5124
38	43
98	1957
1153	1414
335	3177
612	1288
38	4912
1517	1758
3303	7320
499	6518
246	1192
2984	3967
988	1073
92	3419
57	7434
162	724
890	1065
222	1671
518	882
77	7784
25	4430
162	752
181	8772
362	4339
871	4907
38	1622
259	2025
27	2836
542	4743
39	7488
42	2335
5102	5190
317	1323
129	1480
36	5525
56	3341
283	3419
11	4747
28	1048
121	1248
2574	5825
329	505
295	7523
293	2963
61	2136
492	1233
1	3705
146	986
1941	5203
1488	6014
892	3026
365	7395
639	1789
1	1541
135	5343
1181	4816
